DATE,County Name,MAGNITUDE (Knots),Converted to MPH,BEGIN_LOCATION,BEGIN_TIME,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,
6/22/2008,BROWARD CO.,50,57.539,WASHINTON PARK,1305,0,0,0,0,EST-5,EG,18659,C,11,MFL,0,0,Public,,,,1,SSE,1,NNE,LAZY LAKE,1315,26.1216,-80.1781,26.1631,-80.1468,"A microburst occurred during the afternoon hours of the 22nd with wind gusts of around 60 MPH observed and minor damage occurring. At a street fair in the Wilton Manors area tents were blown over, and at a Checkers restaurant at the corner of Broward Boulevard and NW 27th Avenue a few umbrellas were blown around and into a car producing damage.",A microburst occurred over the Fort Lauderdale metropolitan area producing minor damage and strong wind gusts.,
8/9/2008,BROWARD CO.,50,57.539,CORAL SPGS,1235,0,0,1000,0,EST-5,EG,22325,C,11,MFL,0,0,Broadcast Media,,,,1,NW,1,NW,CORAL SPGS,1235,26.287,-80.2344,26.287,-80.2344,A severe thunderstorm moved across portions of metropolitan Broward County causing damage in Coral Springs by tipping a gas station sign and a lamp post.,A severe thunderstorm moved across the cities of Coral Springs and Plantation causing minor damage.,
5/26/2009,BROWARD CO.,50,57.539,DAVIE,1425,0,0,2000,0,EST-5,EG,29771,C,11,MFL,0,0,Law Enforcement,,,,6,WNW,6,WNW,DAVIE,1425,26.1076,-80.3239,26.1076,-80.3239,"The Davie Police Department reported trees down near SW 131 Ave and 9th Place. County wide, 3,168 homes and businesses lost power from these afternoon thunderstorms according to Florida Power and Light.",Another day of strong diurnal thunderstorms produce high wind gusts and hail across South Florida.,
5/28/2009,BROWARD CO.,50,57.539,POMPANO BEACH AIRPAR,1232,0,0,0,0,EST-5,MG,29788,C,11,MFL,0,0,Mesonet,,,,0,N,0,N,POMPANO BEACH AIRPAR,1232,26.25,-80.1,26.25,-80.1,A thunderstorm developed over the city of Pompano Beach and produced a wind gust of 50 knots before heading out into the Atlantic.,A fourth consecutive day of severe weather occurred over parts of South Florida as the area remained under a very unstable atmosphere.,
7/18/2009,BROWARD CO.,50,57.539,DAVIE,1820,0,0,0,0,EST-5,EG,31716,C,11,MFL,0,0,Trained Spotter,,,,7,WNW,7,WNW,DAVIE,1820,26.1176,-80.3302,26.1176,-80.3302,A spotter reported pea sized hail and trees down along State Road 84 and 136th Ave.,"A low pressure area in the Gulf of Mexico produced an unstable and moist southwest wind flow across south Florida, leading to active afternoon and evening thunderstorms.",
7/18/2009,BROWARD CO.,50,57.539,LAUDERHILL,1823,0,0,0,0,EST-5,EG,31716,C,11,MFL,0,0,Trained Spotter,,,,3,WNW,3,WNW,LAUDERHILL,1823,26.12,-80.25,26.12,-80.25,A retired air force personnel reported wind gusts in excess of 50 knots along with power out at the intersection of University and Broward Blvd.,"A low pressure area in the Gulf of Mexico produced an unstable and moist southwest wind flow across south Florida, leading to active afternoon and evening thunderstorms.",
7/19/2009,BROWARD CO.,50,57.539,MIRAMAR,1539,0,0,0,0,EST-5,MG,31719,C,11,MFL,0,0,Mesonet,,,,5,N,5,N,MIRAMAR,1539,26.0676,-80.3974,26.0676,-80.3974,A thunderstorm produced a wind gust of 58 mph at the Cypress Bay High School in Weston.,High wind gusts and hail occur from the Lake Okeechobee region to the southeast coast metro.,
7/19/2009,BROWARD CO.,50,57.539,MIRAMAR,1555,0,0,0,0,EST-5,EG,31719,C,11,MFL,0,0,Public,,,,4,E,4,E,MIRAMAR,1555,26.01,-80.34,26.01,-80.34,Strong wind gusts from a thunderstorm knocked over a 200 pound gazebo and moved it 5 to 6 feet off its original setting.,High wind gusts and hail occur from the Lake Okeechobee region to the southeast coast metro.,
3/10/2011,BROWARD CO.,50,57.539,MIRAMAR,1138,0,0,0,0,EST-5,MG,49884,C,11,MFL,0,0,Mesonet,,,,5,N,5,N,MIRAMAR,1138,26.0655,-80.3975,26.0655,-80.3975,Measured at Cypress Bay High School in Weston.,"A pre-frontal squall line moved across South Florida during the late morning and midday hours, causing strong wind gusts and minor wind damage along with small hail. A total of 25,000 customers lost power in Miami-Dade, Broward and Palm Beach counties as a result of the storms.",
3/10/2011,BROWARD CO.,50,57.539,MIRAMAR,1140,0,0,2000,0,EST-5,EG,49884,C,11,MFL,0,0,NWS Employee,,,,5,E,5,E,MIRAMAR,1140,26.0007,-80.3193,26.0007,-80.3193,Retired NWS employee reported an uprooted ficus tree of approximately 3 feet in diameter at the Flamingo Lakes Golf Course. Estimated winds were near 60 mph.,"A pre-frontal squall line moved across South Florida during the late morning and midday hours, causing strong wind gusts and minor wind damage along with small hail. A total of 25,000 customers lost power in Miami-Dade, Broward and Palm Beach counties as a result of the storms.",
6/30/2011,BROWARD CO.,50,57.539,MIRAMAR,1355,0,0,0,0,EST-5,EG,53446,C,11,MFL,0,0,NWS Employee,,,,7,N,7,N,MIRAMAR,1355,26.1037,-80.3804,26.1037,-80.3804,An off duty meteorologist estimated a wind gust of 60 mph in Weston on ST Tropez Circle.,"Moist westerly flow and an upper level trough over North Florida led to the development of severe thunderstorms over Southeast Florida and the adjacent Atlantic waters. A total of 23,000 people lost power as a result of the storms, mostly in Broward County.",
6/30/2011,BROWARD CO.,50,57.539,WASHINTON PARK,1440,0,0,0,0,EST-5,EG,53446,C,11,MFL,0,0,Broadcast Media,,,,1,SSW,2,ESE,FT LAUDERDALE,1440,26.1214,-80.186,26.1253,-80.1049,Power lines downed in Broward Boulevard area of Fort Lauderdale.,"Moist westerly flow and an upper level trough over North Florida led to the development of severe thunderstorms over Southeast Florida and the adjacent Atlantic waters. A total of 23,000 people lost power as a result of the storms, mostly in Broward County.",
8/7/2011,BROWARD CO.,50,57.539,CORAL SPGS,1439,0,0,0,0,EST-5,EG,56846,C,11,MFL,0,0,Law Enforcement,,,,1,WNW,1,WNW,CORAL SPGS,1439,26.2722,-80.2298,26.2722,-80.2298,Coral Springs PD reported power lines down near Woodside Dr.,Deep southwest flow behind Tropical Storm Emily focused showers and thunderstorms over the east coast areas.,
4/4/2013,BROWARD CO.,50,57.539,LIGHTHOUSE PT,1630,0,0,0,0,EST-5,MG,73761,C,11,MFL,0,0,Mesonet,,,,1,SSW,1,SSW,LIGHTHOUSE PT,1630,26.2633,-80.1236,26.2633,-80.1236,Mesonet reported 58 mph wind gust at Palmview Elementary School courtesy of WeatherBug.,A surface low pressure area over the northeast Gulf of Mexico along with a strong upper level trough of low pressure across the Florida peninsula combined to develop severe thunderstorms over much of southeast Florida during the afternoon and early evening.,
4/4/2013,BROWARD CO.,50,57.539,POMPANO BEACH AIRPAR,1638,0,0,0,0,EST-5,MG,73761,C,11,MFL,0,0,ASOS,,,,1,WSW,1,WSW,POMPANO BEACH AIRPAR,1638,26.2473,-80.1102,26.2473,-80.1102,The Pompano Beach ASOS reported a thunderstorm wind gust of 58 mph located at the Pompano Beach Airpark.,A surface low pressure area over the northeast Gulf of Mexico along with a strong upper level trough of low pressure across the Florida peninsula combined to develop severe thunderstorms over much of southeast Florida during the afternoon and early evening.,
6/13/2014,BROWARD CO.,50,57.539,DAVIE,1343,0,0,0,0,EST-5,EG,86786,C,11,MFL,0,0,Broadcast Media,,,,7,WNW,7,WNW,DAVIE,1343,26.12,-80.33,26.12,-80.33,Siding was torn off a trailer.,A weak upper level trough of low pressure along with a weak stationary frontal boundary over South Florida generated numerous afternoon showers and thunderstorms.,
2/5/2015,BROWARD CO.,50,57.539,DEERFIELD BEACH,742,0,0,0,0,EST-5,EG,93333,C,11,MFL,0,0,Emergency Manager,,,,15,NNW,15,NNW,DEERFIELD BEACH,742,26.5283,-80.1638,26.5283,-80.1638,Power lines were reported down at Boynton Beach Road and Hagen Ranch Road.,A cold front moved across South Florida with showers and severe thunderstorms ahead of the front. One of these severe thunderstorms spawned a tornado in Boca Raton.,
3/27/2015,BROWARD CO.,50,57.539,CORAL SPGS,1632,0,0,0,0,EST-5,MG,94524,C,11,MFL,0,0,Mesonet,,,,5,W,5,W,CORAL SPGS,1632,26.2716,-80.295,26.2716,-80.295,A thunderstorm wind gust of 58 mph was measured by a Weatherbug station at Sawgrass Springs Middle School in Coral Springs.,"A squall line ahead of advancing strong cold front moved across South Florida during the late afternoon and early evening. In addition to causing minor structural damage, approximately 5,000 customers lost power in Broward County and 3,000 in Miami-Dade County.",
9/6/2015,BROWARD CO.,50,57.539,LAUDERHILL,1336,0,0,0,0,EST-5,MG,99259,C,11,MFL,0,0,Mesonet,,,,4,WNW,4,WNW,LAUDERHILL,1336,26.1237,-80.262,26.1237,-80.262,A wind gust of 58 mph was measured at Broward County Emergency Operations Center.,An upper level trough of low pressure over the northeast Gulf of Mexico along with a weak surface trough over South Florida caused scattered afternoon showers and thunderstorms.,
6/12/2019,BROWARD CO.,50,57.539,MIRAMAR,1501,0,0,0,0,EST-5,MG,140139,C,11,MFL,0,0,Mesonet,,,,17,NW,17,NW,MIRAMAR,1501,26.14,-80.63,26.14,-80.63,Strong line of thunderstorms produced a 58 mph wind gust measured by the WeatherBug station HLLBS located at BSO Alligator Alley west of Weston.,Tropical moisture and southwesterly winds allowed afternoon convection to move into the east coast metro region. A line of storms moved through Broward and Palm Beach producing severe winds and hail.,
5/16/2020,BROWARD CO.,50,57.539,LAUDERDALE LAKES,1740,0,0,0,0,EST-5,MG,147443,C,11,MFL,0,0,Mesonet,,,,6,WNW,6,WNW,LAUDERDALE LAKES,1740,26.17,-80.29,26.17,-80.29,A powerful downburst produced a wind gust of 58 mph (50 kt) which was measured by the Sunrise Weatherstem Mesonet (1343W). Site is elevated 6 feet above ground level.,"A tropical disturbance over the South Florida Atlantic waters of Broward and Miami-Dade counties was forecast by NHC to continue moving northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to the continuation of numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, strong wind gusts along with heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",
5/16/2020,BROWARD CO.,50,57.539,MIRAMAR,1816,0,0,1000,0,EST-5,EG,147443,C,11,MFL,0,0,NWS Employee,,,,8,N,8,N,MIRAMAR,1816,26.1139,-80.409,26.1139,-80.409,"An off-duty NWS Employee reported downed tree limbs (green palm fronds and oak limbs of 1-2 inches in diameter with a few 3 inches in diameter) in Weston, near Savanna Trail and Saddle Club Rd. Cypress Bay High School (closest Mesonet) measured a wind gust of 47 mph (41 kt).","A tropical disturbance over the South Florida Atlantic waters of Broward and Miami-Dade counties was forecast by NHC to continue moving northeastward into the Western Atlantic waters. NHC showed a 70 percent chance of development into a tropical system in the next 48 hours, mainly in the Northwest Bahamas or the Western Atlantic waters. As the disturbance moved northeastward, deeper moisture worked into the region from the south leading to the continuation of numerous showers and thunderstorms over eastern areas. As this convection progressed towards the east coast metro areas, strong wind gusts along with heavy rainfall and repeated rounds of convection lead to widespread flooding and standing water that lasted into the overnight hours of May 15 into May 16, well after precipitation ended.",
6/19/2020,BROWARD CO.,50,57.539,DEERFIELD BEACH,1710,0,0,1000,0,EST-5,EG,148846,C,11,MFL,0,0,Public,,,,1,SW,1,SW,DEERFIELD BEACH,1710,26.31,-80.11,26.31,-80.11,Picture received via twitter of a large tree toppled onto a parked car in Deerfield Beach. Time estimated based on radar and nearby reports of strong wind gusts and damage.|Nearest ASOS at Pompano Beach Airpark recorded a peak wind gust of 57 mph/49 knots. Small hail (approximately 0.50 inches) was also reported from MPING with this thunderstorm.,"South-southwesterly flow allowed for deep tropical moisture to stay in place across South Florida. This prevailing flow also allowed the Gulf sea breeze to progress further inland, pinning the Atlantic sea breeze to the coast, becoming the focus for afternoon showers and thunderstorm. As a mid-upper level shortwave rotated across the region aloft through the day, coverage of thunderstorms increased along the east coast and brought gusty winds and heavy rainfall that lead to flash flooding in Broward and Palm Beach.",
7/4/2020,BROWARD CO.,50,57.539,MARGATE,1607,0,0,5000,0,EST-5,EG,149197,C,11,MFL,0,0,Broadcast Media,,,,1,S,1,S,MARGATE,1607,26.25,-80.2,26.25,-80.2,"Broadcast media reported a large outdoor contraption, consisting of mesh netting well-attached to a solid wooden enclosure, was fully lofted and tilted vertically, colliding with backyard facing side of a house. Mesh was damaged. Backyard lawn recreational items also toppled. This thunderstorm wind damage was in association with a microburst. Estimated wind gusts near 60 mph based primarily on magnitude of damage as well as strength of storm observed on radar.","South-southwesterly flow allowed for deep tropical moisture to stay in place across South Florida. This prevailing flow also allowed the Gulf sea breeze to progress further inland, pinning the Atlantic sea breeze to the coast, becoming the focus for afternoon showers and thunderstorms. Broad high pressure remained in control, though a weak low pressure lingered around the MS/AL coastline with an associated surface boundary stretching from east TX through the FL panhandle and into the western Atlantic. This allowed for an increase in thunderstorms along the east coast that brought gusty winds and hail to portions of Broward County.",
8/30/2020,BROWARD CO.,50,57.539,HOLLYWOOD N PERRY AR,1640,0,0,1000,0,EST-5,EG,151643,C,11,MFL,0,0,Utility Company,,,,2,SE,2,W,PEMBROKE,1642,25.9784,-80.2051,25.9789,-80.2037,Florida Power and Light utility crews reported wind damage to trees in West Park associated with a strong thunderstorm that moved across the area. Wind speeds estimated to be near 60 mph based on the damage. A nearby Earth Networks weather station at Watkins Elementary School recorded a 51 mph (44 knots) wind gust at 6:43 PM EDT.,"A shortwave trough progressing across the area from the Gulf of Mexico enhanced convective coverage across South Florida. Furthermore, south/southwesterly flow kept ample moisture in place, while helping push the Gulf sea breeze boundary, pinning the Atlantic sea breeze across the metro areas. A few storms across Broward and Miami-Dade counties became strong enough to produce damaging winds.",
6/20/2021,BROWARD CO.,50,57.539,CORAL SPGS,1557,0,0,1000,0,EST-5,EG,158793,C,11,MFL,0,0,County Official,,,,2,W,1,SSE,MARGATE,1557,26.2737,-80.2501,26.2539,-80.196,Video shared via social media by the City of Coral Springs showed very large hardwood tree branches downed in the city. Other photos via social media nearby showed large downed tree on the southern side of the intersection of Banks Road and West Copans Road in Coconut Creek. Radar estimated winds were around 50 kt/ 58 mph during the estimated time when damage occurred.,"Light southwest to southerly flow across the region helped to advect sufficient moisture. As daytime heating increased, Atlantic and Gulf sea breezes collided over the east coast and developed a few strong thunderstorms that produced damaging winds across Broward County.",
4/28/2022,BROWARD CO.,50,57.539,MARGATE,1445,0,0,5000,0,EST-5,EG,168893,C,11,MFL,0,0,Public,,,,1,W,1,W,MARGATE,1445,26.27,-80.21,26.27,-80.21,A thunderstorm wind gust produced tree damage and damaged screen patios in a Margate neighborhood northwest of HCA Florida Northwest Hospital. Time is estimated via radar.,"A frontal system north of Lake Okeechobee focused moisture and wind convergence across SE Florida, leading to the developing of showers and strong thunderstorms during the afternoon hours.",
6/13/2023,BROWARD CO.,50,57.539,MIRAMAR,1614,0,0,0,0,EST-5,MG,181806,C,11,MFL,0,0,Fire Department/Rescue,,,,9,NNE,9,NNE,MIRAMAR,1614,26.12,-80.36,26.12,-80.36,A thunderstorm wind gust of 58 mph/50 knots was measured at WeatherSTEM station 1529W City Of Sunrise Fire as a severe thunderstorm moved through the area.,"On the backside of an exiting frontal boundary, there was a round of showers and thunderstorms before the dry air entered the region. The primary area where the activity occurred was on the southeastern portion of Florida, especially Broward County.",
6/13/2023,BROWARD CO.,50,57.539,PEMBROKE PINES,1625,0,0,1000,0,EST-5,EG,181806,C,11,MFL,0,0,Public,,,,1,W,1,W,PEMBROKE PINES,1625,26.05,-80.1861,26.05,-80.1861,A public report of a large tree down after strong thunderstorm passes with gusty winds. Numerous reports of winds reaching 45 to 60 mph across areas impacted by the same thunderstorms in Broward County.,"On the backside of an exiting frontal boundary, there was a round of showers and thunderstorms before the dry air entered the region. The primary area where the activity occurred was on the southeastern portion of Florida, especially Broward County.",
7/16/2023,BROWARD CO.,50,57.539,LAUDERDALE LAKES,1659,0,0,0,0,EST-5,MG,183169,C,11,MFL,0,0,Public,,,,5,W,5,W,LAUDERDALE LAKES,1659,26.1394,-80.2789,26.1394,-80.2789,A private weather station in Sunrise near NW 96th Avenue measured a wind gust of 50 knots / 58 mph as a severe thunderstorm moved through the area.,"As an upper-level trough moved over the Florida Peninsula, abundant low-level moisture and diurnal heating led to plenty of instability in the atmosphere on July 16th. Numerous showers and thunderstorms formed in the afternoon and evening across South Florida with the primary hazard of damaging winds.",
